Xaux_1,Xaux_2,Xaux_3,Xaux_4,Xaux_5,Xaux_6,Xaux_7,Xaux_8,Xaux_9,Var2
0.2328,0.55199,-0.64417,0.14696,0.33534,0.34103,-0.43217,0.17672,0.073379,b
0.10954,0.37367,-0.53292,0.044354,0.26503,0.23292,-0.39527,0.077554,0.038561,d
0.046055,0.19564,-0.59741,0.011829,0.11672,0.16966,-0.52861,0.028948,0.036575,d
0.051175,0.26727,-0.60508,0.015224,0.11028,0.16879,-0.54687,0.028326,0.016991,d
0.11496,0.35966,-0.68952,0.11439,0.28487,0.26355,-0.48053,0.12776,0.059337,b
0.06836,0.28423,-0.59716,0.010713,0.11582,0.21353,-0.50599,0.027286,0.033113,d
0.038804,0.20938,-0.56795,0.038568,0.20286,0.16568,-0.46881,0.063953,0.020184,d
0.059215,0.28226,-0.75698,0.018272,0.089359,0.1338,-0.66697,0.030897,0.016716,b
0.52866,0.82885,-0.47385,0.14491,0.56104,0.56612,-0.33195,0.27773,0.17426,d
0.018371,0.13991,-0.59488,0.0067013,0.070797,0.11258,-0.55851,0.014463,0.010493,d
0.13714,0.37459,-0.54989,0.025029,0.16467,0.27735,-0.47116,0.041653,0.086027,c
0.03959,0.232,-0.59243,0.013626,0.098457,0.14627,-0.49533,0.020859,0.011586,d
0.040381,0.2144,-0.57629,0.01669,0.13721,0.14681,-0.47119,0.032985,0.019597,c
0.14511,0.40737,-0.71069,0.016268,0.12286,0.27919,-0.50418,0.033493,0.069883,b
0.031463,0.20446,-0.83729,0.0035648,0.031759,0.079294,-0.84315,0.0090695,0.0098926,b
0.038392,0.21685,-0.66147,0.0097386,0.094459,0.15426,-0.59725,0.025557,0.015475,c
0.043445,0.23549,-0.55352,0.017204,0.12293,0.15974,-0.48139,0.031301,0.015143,d
0.092206,0.34084,-0.52475,0.029624,0.22625,0.24172,-0.40693,0.061874,0.034232,d
0.07822,0.3059,-0.43078,0.18532,0.4754,0.20484,-0.34039,0.29653,0.037834,d
0.046833,0.20795,-0.69256,0.0030713,0.037721,0.19697,-0.59745,0.0065173,0.032804,d
0.069256,0.30506,-0.46807,0.031212,0.20351,0.16984,-0.43554,0.060581,0.020258,d
0.12647,0.43094,-0.68254,0.055029,0.23479,0.26368,-0.49979,0.11892,0.036177,b
0.19372,0.48601,-0.52771,0.065794,0.38182,0.37705,-0.35405,0.14504,0.080991,d
0.012969,0.12171,-0.7561,0.0027717,0.031227,0.084479,-0.64812,0.0055116,0.0062472,c
0.071952,0.28458,-0.71827,0.087448,0.23863,0.21941,-0.55266,0.11156,0.037316,b
0.097147,0.34147,-0.61805,0.012896,0.17092,0.26745,-0.43769,0.044568,0.04114,d
0.32555,0.63035,-0.41739,0.051623,0.47935,0.45987,-0.34458,0.20993,0.13247,d
0.025587,0.17796,-0.67763,0.00908,0.074889,0.11679,-0.55177,0.015304,0.010116,d
0.06002,0.26418,-0.48252,0.018903,0.14299,0.19154,-0.45033,0.033935,0.027679,d
0.1071,0.38735,-0.49711,0.35278,0.58639,0.24025,-0.32339,0.39923,0.050966,d
0.15924,0.43828,-0.71616,0.13303,0.39812,0.31181,-0.4662,0.20324,0.075617,b
0.037481,0.21415,-0.65406,0.0027467,0.059029,0.13965,-0.58522,0.012175,0.015222,c
0.14769,0.41241,-0.52372,0.053754,0.22571,0.30904,-0.42652,0.068653,0.069777,c
0.028736,0.18349,-0.58423,0.015136,0.12588,0.14126,-0.48894,0.030042,0.013196,d
0.07554,0.29525,-0.67122,0.013333,0.095341,0.19362,-0.52707,0.02213,0.035718,d
0.080092,0.28137,-0.49195,0.017353,0.12715,0.23219,-0.49585,0.031015,0.051096,c
0.011768,0.12016,-0.66866,0.0064891,0.053145,0.076142,-0.57469,0.0098902,0.0046914,c
0.39803,0.64991,-0.4788,0.11357,0.41667,0.55237,-0.35765,0.18561,0.22428,d
0.08712,0.30691,-0.54891,0.020589,0.14221,0.21895,-0.50959,0.037011,0.047979,c
0.22308,0.48882,-0.52544,0.11628,0.40712,0.35307,-0.35486,0.16732,0.12431,d
0.27309,0.60036,-0.63605,0.083882,0.2905,0.37732,-0.41321,0.11316,0.083901,b
0.018862,0.14461,-0.75558,0.026305,0.086143,0.09244,-0.65955,0.042003,0.0097127,c
0.17663,0.45975,-0.52503,0.09218,0.36147,0.29719,-0.36595,0.13729,0.076674,d
0.058021,0.25847,-0.52547,0.048428,0.22401,0.19512,-0.44851,0.068886,0.032405,d
0.41223,0.59614,-0.5616,0.076067,0.3272,0.58214,-0.39334,0.11762,0.31853,d
0.02718,0.17503,-0.62631,0.0036443,0.046949,0.13574,-0.5991,0.008578,0.013572,d
0.14923,0.4059,-0.60168,0.047926,0.2289,0.33968,-0.41963,0.066843,0.07753,d
0.018259,0.13484,-0.6217,0.013076,0.10141,0.11339,-0.52423,0.022734,0.011462,d
0.077112,0.3086,-0.54644,0.028146,0.17443,0.26007,-0.51,0.052133,0.036128,d
0.13576,0.40547,-0.6012,0.069423,0.29684,0.26406,-0.38742,0.097854,0.056609,d
0.34996,0.50518,-0.63263,0.040676,0.27528,0.53833,-0.4175,0.089334,0.31296,b
0.08179,0.30889,-0.5838,0.033495,0.17761,0.25596,-0.48205,0.049078,0.038736,d
0.012251,0.11703,-0.59235,0.0049241,0.048268,0.082301,-0.58579,0.008677,0.0067585,c
0.014297,0.13972,-0.63909,0.0082198,0.073169,0.08721,-0.54249,0.015361,0.0037366,d
0.04258,0.22497,-0.65852,0.013846,0.11372,0.1654,-0.53226,0.028655,0.019034,b
0.056111,0.26097,-0.62702,0.010868,0.095213,0.17032,-0.55762,0.025439,0.023235,c
0.1001,0.36524,-0.6797,0.017832,0.11197,0.2387,-0.49349,0.025776,0.029151,d
0.063373,0.27717,-0.55834,0.016027,0.16399,0.1702,-0.46808,0.043851,0.027431,d
0.17804,0.42263,-0.57797,0.055579,0.26464,0.35543,-0.4234,0.089582,0.1107,d
0.18723,0.43518,-0.75201,0.022248,0.12712,0.36786,-0.56315,0.035068,0.11473,b
0.076919,0.26599,-0.74932,0.0040276,0.051223,0.25137,-0.5993,0.0098303,0.054476,b
0.028031,0.18689,-0.60823,0.0062267,0.055456,0.14676,-0.57269,0.01045,0.010916,d
0.070671,0.31113,-0.4929,0.046262,0.28955,0.18535,-0.42004,0.095264,0.018008,d
0.094822,0.36378,-0.59852,0.033065,0.16385,0.24515,-0.49709,0.044001,0.024697,d
0.039929,0.23534,-0.69786,0.018284,0.1081,0.14174,-0.60422,0.029265,0.01025,b
0.095475,0.35809,-0.39912,0.17663,0.55316,0.18822,-0.32374,0.3056,0.035552,d
0.30071,0.52901,-0.6186,0.043043,0.22441,0.47463,-0.43557,0.065214,0.20851,d
0.10748,0.33478,-0.58295,0.04634,0.23764,0.26288,-0.45042,0.072865,0.063308,d
0.159,0.41922,-0.56845,0.091386,0.32187,0.34428,-0.39272,0.13021,0.082401,d
0.017548,0.14387,-0.56989,0.035744,0.18447,0.085973,-0.45397,0.051374,0.0077981,d
0.017791,0.15227,-0.66365,0.0049617,0.050155,0.096639,-0.57247,0.0092077,0.0060494,c
0.057302,0.26268,-0.58091,0.021083,0.15529,0.20213,-0.47778,0.038508,0.024096,c
0.029236,0.1895,-0.51126,0.015737,0.15206,0.12412,-0.47876,0.038519,0.01225,d
0.064378,0.27142,-0.56182,0.0090683,0.098129,0.24071,-0.49894,0.020414,0.031571,d
0.068302,0.2954,-0.54275,0.030214,0.19594,0.18675,-0.4218,0.051575,0.024096,c
0.020846,0.17174,-0.6218,0.012232,0.083059,0.10111,-0.53681,0.018373,0.0043947,d
0.077538,0.32157,-0.70836,0.014448,0.13257,0.18042,-0.51802,0.040039,0.024451,b
0.028199,0.18216,-0.64893,0.0072586,0.064934,0.14073,-0.55049,0.012529,0.013269,d
0.05104,0.22605,-0.5941,0.025656,0.15724,0.18577,-0.46052,0.038007,0.033279,d
0.24978,0.54403,-0.61411,0.044596,0.2139,0.37788,-0.40439,0.05628,0.11034,b
0.073978,0.26345,-0.8104,0.015383,0.08575,0.25943,-0.6397,0.024162,0.050897,b
0.411,0.67493,-0.52827,0.059361,0.32504,0.57232,-0.37299,0.10823,0.212,d
0.57187,0.58542,-0.63868,0.03934,0.22975,0.77432,-0.44111,0.071024,0.58542,d
0.14846,0.44691,-0.62065,0.043347,0.23707,0.29458,-0.43774,0.073365,0.041401,b
0.021177,0.16276,-0.49202,0.0098914,0.11287,0.10088,-0.50578,0.026608,0.0080203,d
0.080914,0.29063,-0.71119,0.012198,0.088078,0.20846,-0.54956,0.021314,0.046921,b
0.079077,0.3301,-0.48726,0.051451,0.30249,0.21222,-0.41125,0.10388,0.028912,d
0.12411,0.3433,-0.59303,0.058109,0.26891,0.31819,-0.43008,0.087728,0.083971,d
0.15644,0.40526,-0.50218,0.13821,0.45095,0.30418,-0.35537,0.25071,0.093004,b
0.41567,0.6221,-0.55337,0.072235,0.3586,0.603,-0.38476,0.11909,0.2923,d
0.072313,0.29351,-0.71671,0.019221,0.12778,0.22254,-0.53591,0.035128,0.037047,b
0.048957,0.24917,-0.53457,0.024169,0.14697,0.18998,-0.47406,0.03726,0.017716,d
0.028277,0.1764,-0.60248,0.01193,0.081574,0.11808,-0.5381,0.017539,0.015097,d
0.24507,0.51547,-0.57117,0.027972,0.19771,0.41787,-0.44259,0.054868,0.13223,d
0.10764,0.3814,-0.64436,0.047958,0.2193,0.23875,-0.43965,0.062218,0.033412,d
0.14366,0.38178,-0.67932,0.020424,0.14911,0.34444,-0.50682,0.039331,0.088143,b
0.017763,0.15027,-0.66087,0.0069791,0.057278,0.12058,-0.56635,0.010932,0.0066439,d
0.18786,0.42697,-0.63078,0.038319,0.22191,0.32334,-0.4317,0.060412,0.12307,d
0.1297,0.39708,-0.55524,0.054727,0.2758,0.26155,-0.40117,0.090912,0.053048,d
0.0066671,0.088002,-0.66005,0.0021918,0.031633,0.061225,-0.62938,0.0054855,0.0030933,c
0.24326,0.48433,-0.58937,0.083573,0.29144,0.42473,-0.40129,0.11182,0.16187,b
0.079141,0.30029,-0.54573,0.0086869,0.09923,0.22642,-0.52254,0.021669,0.038634,c
0.044322,0.25065,-0.56779,0.023231,0.14299,0.1752,-0.47302,0.035849,0.0092902,c
0.1692,0.33548,-0.64708,0.060908,0.2603,0.37379,-0.44151,0.0919,0.16208,b
0.12366,0.37036,-0.53916,0.039492,0.23564,0.28274,-0.42761,0.066055,0.066552,c
0.056546,0.2673,-0.54482,0.019835,0.1453,0.19653,-0.50295,0.037557,0.020405,d
0.38342,0.65865,-0.52563,0.064038,0.38221,0.53273,-0.34527,0.14256,0.19028,b
0.28841,0.57954,-0.40892,0.10034,0.45028,0.42042,-0.36049,0.19276,0.13735,d
0.065384,0.2646,-0.56385,0.020456,0.14732,0.20821,-0.49928,0.03659,0.040749,d
0.24093,0.52998,-0.57344,0.09393,0.3429,0.38702,-0.38303,0.13039,0.11031,d
0.11858,0.40185,-0.46151,0.1177,0.5382,0.26615,-0.31703,0.24832,0.036881,d
0.16915,0.48634,-0.49482,0.16804,0.49811,0.31117,-0.32671,0.22077,0.046317,d
0.12314,0.41634,-0.42573,0.07491,0.44469,0.26215,-0.34485,0.19311,0.031348,d
0.098355,0.30631,-0.63749,0.045343,0.2267,0.27174,-0.43545,0.068982,0.066642,d
0.009901,0.10408,-0.76039,0.0024019,0.021964,0.075056,-0.70079,0.0036456,0.0055981,c
0.013531,0.13179,-0.83791,0.030044,0.09996,0.060593,-0.67172,0.041691,0.0046095,b
0.10402,0.37042,-0.54287,0.068822,0.31304,0.18246,-0.4086,0.10142,0.031764,d
0.34952,0.58128,-0.59618,0.0416,0.22918,0.54287,-0.42614,0.067144,0.23395,d
0.041092,0.23213,-0.52952,0.025651,0.16911,0.1756,-0.4908,0.045955,0.013442,d
0.072543,0.31309,-0.71096,0.077581,0.13004,0.19062,-0.61455,0.12369,0.020494,b
0.3232,0.59462,-0.55436,0.14177,0.39461,0.44578,-0.38305,0.19885,0.17135,d
0.29161,0.5464,-0.53563,0.091955,0.36656,0.39876,-0.35788,0.13221,0.17636,d
0.15399,0.38855,-0.60868,0.047681,0.25552,0.31436,-0.41364,0.074998,0.099107,d
0.069115,0.30152,-0.61859,0.010583,0.085997,0.19631,-0.55964,0.018922,0.02381,c
0.19495,0.46059,-0.39673,0.21347,0.65082,0.32864,-0.27262,0.36714,0.10557,d
0.18425,0.45495,-0.53416,0.061504,0.30094,0.3792,-0.41858,0.12041,0.099093,d
0.090981,0.30437,-0.59372,0.029904,0.19905,0.24681,-0.44485,0.05266,0.055061,d
0.054993,0.2348,-0.57182,0.02232,0.13833,0.20653,-0.47467,0.03303,0.035039,d
0.30173,0.60063,-0.61418,0.19693,0.3949,0.39708,-0.42002,0.25353,0.13271,b
0.038756,0.21144,-0.63551,0.012652,0.097677,0.14639,-0.52994,0.023715,0.018219,d
0.15488,0.40087,-0.67747,0.024213,0.15935,0.32265,-0.49285,0.04245,0.091515,b
0.05583,0.23366,-0.54622,0.025119,0.14977,0.20833,-0.47607,0.037147,0.036284,d
0.1368,0.41144,-0.7325,0.040763,0.17354,0.30448,-0.57438,0.056845,0.053731,b
0.089432,0.31618,-0.45339,0.03432,0.2287,0.24098,-0.43093,0.082752,0.04523,c
0.24881,0.54325,-0.66104,0.14518,0.31508,0.3381,-0.46226,0.17853,0.11346,b
0.15182,0.41596,-0.54521,0.07828,0.34617,0.29681,-0.41028,0.12593,0.073726,d
0.018653,0.15567,-0.59569,0.0076064,0.083669,0.095192,-0.54936,0.01823,0.0063975,c
0.060438,0.27348,-0.57397,0.061865,0.26529,0.17101,-0.42521,0.089557,0.027031,d
0.22906,0.43298,-0.69492,0.038346,0.18472,0.37872,-0.47669,0.059988,0.18438,b
0.2839,0.58414,-0.52709,0.06666,0.34687,0.43021,-0.38765,0.1251,0.12019,d
0.12467,0.37847,-0.56855,0.064471,0.29743,0.29923,-0.42351,0.10083,0.067239,d
0.31994,0.58348,-0.49617,0.15448,0.53446,0.4629,-0.321,0.25296,0.17985,d
0.058924,0.25754,-0.53525,0.034152,0.20257,0.18768,-0.46067,0.061252,0.029396,c
0.025457,0.17727,-0.54745,0.030514,0.15155,0.12912,-0.46898,0.037847,0.0099374,c
0.015055,0.13874,-0.64004,0.0043042,0.044227,0.096466,-0.63249,0.0085411,0.0054708,c
0.012748,0.12318,-0.58902,0.011322,0.092834,0.091261,-0.51978,0.020247,0.0062781,d
0.11697,0.37561,-0.73283,0.040186,0.17919,0.25865,-0.54929,0.065283,0.049333,b
0.11332,0.36486,-0.71781,0.038165,0.19427,0.24334,-0.45405,0.058896,0.051724,b
0.073338,0.30815,-0.58568,0.037299,0.22239,0.21682,-0.43435,0.064236,0.026175,d
0.03875,0.2183,-0.72099,0.014588,0.089144,0.12751,-0.625,0.022726,0.015265,b
0.12507,0.38638,-0.45828,0.017625,0.17322,0.30028,-0.4776,0.050723,0.056701,d
0.068873,0.27604,-0.64439,0.038494,0.17704,0.21788,-0.46428,0.047402,0.03564,d
0.021378,0.16017,-0.70901,0.0056255,0.049067,0.092466,-0.62411,0.011467,0.0090707,c
0.057966,0.2931,-0.58681,0.038114,0.21096,0.17572,-0.43761,0.065747,0.010572,d
0.18687,0.48526,-0.44834,0.099954,0.49279,0.30782,-0.33404,0.20317,0.068736,d
0.040359,0.22536,-0.62406,0.0051412,0.059044,0.14806,-0.61697,0.013348,0.015891,c
0.28157,0.59194,-0.65837,0.19198,0.40406,0.37529,-0.42496,0.24651,0.1093,b
0.1874,0.4266,-0.64548,0.048969,0.24466,0.33599,-0.42484,0.07722,0.12462,b
0.053196,0.27028,-0.60948,0.0073958,0.059826,0.13537,-0.61854,0.013988,0.013954,c
0.29526,0.5318,-0.60463,0.085253,0.33496,0.49469,-0.37987,0.11033,0.20082,d
0.29736,0.65125,-0.45082,0.14157,0.44612,0.34355,-0.34332,0.1982,0.059448,d
0.058472,0.23208,-0.63597,0.022785,0.12886,0.20269,-0.49425,0.030064,0.041146,d
0.20228,0.40124,-0.67509,0.025548,0.16762,0.44108,-0.47897,0.047621,0.16866,b
0.050874,0.23087,-0.76986,0.012112,0.073107,0.14914,-0.66591,0.021085,0.029454,b
0.032772,0.2033,-0.64774,0.0049288,0.058048,0.13064,-0.56615,0.01118,0.01345,c
0.048459,0.23867,-0.63835,0.016051,0.1191,0.1735,-0.54189,0.036189,0.02172,d
0.028215,0.19102,-0.82621,0.015226,0.078113,0.090161,-0.80545,0.030886,0.009712,b
0.47499,0.51895,-0.64209,0.024378,0.15951,0.65208,-0.46114,0.04206,0.50178,d
0.17654,0.36472,-0.62677,0.041078,0.23982,0.39212,-0.46004,0.07602,0.15386,d
0.031399,0.16865,-0.60871,0.0059036,0.056816,0.15797,-0.56309,0.010678,0.022816,c
0.27255,0.52353,-0.49682,0.12573,0.41627,0.35255,-0.38243,0.1868,0.169,d
0.070975,0.28388,-0.48362,0.016386,0.17069,0.18323,-0.47028,0.043173,0.034852,c
0.46508,0.62422,-0.5254,0.17443,0.52334,0.64647,-0.31426,0.24077,0.39742,d
0.1408,0.39582,-0.51734,0.048017,0.26844,0.30266,-0.40689,0.084605,0.072546,c
0.16672,0.44214,-0.59792,0.063897,0.34718,0.31553,-0.3989,0.13146,0.0849,b
0.20148,0.49709,-0.7384,0.071654,0.22511,0.3643,-0.48875,0.10203,0.080077,b
0.12305,0.34737,-0.65239,0.018244,0.14275,0.31997,-0.47223,0.033957,0.079492,d
0.24251,0.51546,-0.42763,0.79946,0.98554,0.31583,-0.18,0.88898,0.12803,d
0.17365,0.47541,-0.63171,0.14216,0.40095,0.26043,-0.41739,0.22297,0.056075,b
0.038268,0.23022,-0.54378,0.022646,0.16824,0.1265,-0.46284,0.05071,0.0091471,c
0.047927,0.24597,-0.59233,0.029851,0.14451,0.16959,-0.5012,0.038374,0.018165,d
0.077205,0.32829,-0.73639,0.032821,0.16949,0.21121,-0.54032,0.053301,0.022312,b
0.21358,0.51527,-0.44374,0.061349,0.40745,0.34662,-0.37737,0.18039,0.084692,d
0.037234,0.21768,-0.59825,0.012293,0.10363,0.14356,-0.51057,0.023363,0.013079,d
0.065061,0.27613,-0.52078,0.012606,0.11631,0.206,-0.49095,0.026349,0.030487,d
0.052907,0.21606,-0.53754,0.0097197,0.099928,0.18656,-0.50681,0.021616,0.039218,c
0.052294,0.25018,-0.54713,0.04131,0.20923,0.16615,-0.44594,0.061632,0.022456,d
0.26436,0.54045,-0.70447,0.068516,0.25228,0.34045,-0.52054,0.087562,0.13722,b
0.085595,0.25054,-0.62621,0.003013,0.039121,0.2485,-0.63638,0.0068725,0.076599,c
0.053197,0.23875,-0.76544,0.012939,0.073768,0.14524,-0.68079,0.025307,0.029372,b
0.10182,0.34423,-0.57855,0.037516,0.23369,0.22043,-0.42641,0.066665,0.048967,d
0.20822,0.49814,-0.53661,0.050728,0.26442,0.38576,-0.42544,0.085309,0.091838,d
0.076216,0.30396,-0.59044,0.018997,0.14862,0.24159,-0.45947,0.035096,0.033092,d
0.026082,0.18323,-0.61006,0.012655,0.10495,0.13087,-0.5309,0.02484,0.0088218,d
0.029842,0.18414,-0.61272,0.011643,0.095831,0.13881,-0.56955,0.023215,0.014552,d
0.0184,0.13502,-0.65598,0.0016605,0.028584,0.1238,-0.68813,0.0048759,0.011863,c
0.13494,0.39415,-0.52386,0.047317,0.32213,0.29773,-0.4011,0.11107,0.063801,d
0.13438,0.35802,-0.55955,0.047024,0.25288,0.33516,-0.4186,0.080654,0.090001,d
0.16499,0.46919,-0.39986,0.055485,0.3312,0.27868,-0.38741,0.12375,0.047775,d
0.40482,0.69133,-0.41316,0.18275,0.58709,0.52486,-0.32263,0.34687,0.18254,d
0.11474,0.36308,-0.4573,0.046655,0.33709,0.23653,-0.37744,0.10777,0.054698,d
0.017269,0.15085,-0.60977,0.0092632,0.081468,0.09966,-0.55774,0.01778,0.0053363,c
0.15361,0.38418,-0.71325,0.028614,0.18052,0.27222,-0.43801,0.048251,0.10229,b
0.18568,0.42311,-0.58856,0.043171,0.23524,0.37718,-0.42195,0.06836,0.12259,d
0.02242,0.1675,-0.64126,0.0051275,0.045371,0.12505,-0.60092,0.010077,0.0097215,c
0.050109,0.25639,-0.67084,0.013436,0.10441,0.13962,-0.52809,0.024014,0.015636,c
0.072811,0.29923,-0.61496,0.016683,0.12205,0.20582,-0.4741,0.02768,0.031296,d
0.024561,0.18226,-0.60951,0.011798,0.11578,0.13176,-0.51143,0.026819,0.0066861,c
0.19734,0.46413,-0.4964,0.09093,0.39243,0.34715,-0.38995,0.16423,0.10594,b
0.043458,0.22829,-0.65591,0.0072157,0.080278,0.1667,-0.56949,0.017493,0.021141,c
0.16889,0.44092,-0.70282,0.09808,0.33176,0.34664,-0.45226,0.13908,0.082974,b
0.12589,0.41362,-0.49625,0.045914,0.23036,0.27093,-0.4203,0.065947,0.036254,d
0.18552,0.42668,-0.56121,0.093715,0.33576,0.3111,-0.39892,0.12189,0.12013,d
0.10622,0.37109,-0.45566,0.13658,0.53066,0.23179,-0.33975,0.26351,0.034816,d
0.022728,0.16854,-0.57019,0.011868,0.10934,0.12676,-0.50625,0.024906,0.0088611,c
0.0083459,0.078826,-0.71354,0.0016066,0.020305,0.086265,-0.6658,0.003106,0.0074319,d
0.26294,0.45569,-0.60138,0.038096,0.21965,0.41906,-0.41306,0.060596,0.22307,d
0.008428,0.10647,-0.67825,0.0041826,0.040995,0.072755,-0.61588,0.0071812,0.002484,c
0.23068,0.41796,-0.65657,0.023436,0.14156,0.46214,-0.49173,0.037198,0.20016,d
0.085825,0.34396,-0.45604,0.21022,0.62354,0.21411,-0.31432,0.34793,0.024329,d
0.056273,0.26814,-0.48129,0.031599,0.28018,0.18352,-0.38105,0.094877,0.030601,d
0.10355,0.39149,-0.50727,0.11277,0.41843,0.26006,-0.36959,0.18494,0.03378,d
0.053527,0.24885,-0.5234,0.040799,0.25368,0.16409,-0.37838,0.069206,0.024998,d
0.10862,0.3786,-0.48069,0.12104,0.43149,0.19961,-0.35476,0.16991,0.042216,d
0.15058,0.42123,-0.50604,0.097779,0.37268,0.2648,-0.3465,0.13319,0.068555,d
0.021895,0.17827,-0.46266,0.017097,0.1525,0.1165,-0.47101,0.03704,0.0047561,d
0.06843,0.29049,-0.51106,0.01711,0.17276,0.21597,-0.42552,0.042529,0.028074,d
0.24298,0.49133,-0.47776,0.12606,0.52314,0.43718,-0.30537,0.21991,0.15541,d
0.12845,0.38591,-0.60626,0.091272,0.31123,0.28061,-0.36726,0.10522,0.061534,d
0.52221,0.85878,-0.53484,0.1193,0.47195,0.54761,-0.31011,0.21024,0.11819,d
0.1088,0.3921,-0.42944,0.135,0.43371,0.22593,-0.3549,0.16247,0.031314,d
0.27449,0.46723,-0.66537,0.037554,0.21791,0.49537,-0.4661,0.062122,0.22856,d
0.012224,0.10768,-0.72577,0.0016312,0.023457,0.088033,-0.68246,0.0037056,0.0083244,d
0.11065,0.3928,-0.57623,0.02422,0.16395,0.2486,-0.47837,0.043621,0.027334,d
0.16755,0.46958,-0.52537,0.10001,0.40652,0.33408,-0.33769,0.144,0.056293,d
0.3243,0.59393,-0.45114,0.076464,0.4161,0.48363,-0.40005,0.18666,0.17404,d
0.046197,0.21502,-0.55256,0.016108,0.13476,0.18988,-0.51539,0.032345,0.029183,d
0.074122,0.29142,-0.75041,0.0083798,0.076637,0.22392,-0.59903,0.017288,0.035649,b
0.016311,0.15063,-0.57898,0.015269,0.10703,0.093608,-0.53554,0.02596,0.0038477,d
0.11958,0.3975,-0.54392,0.048433,0.24702,0.29944,-0.43449,0.078088,0.036291,c
0.032359,0.19539,-0.56419,0.013533,0.12895,0.12619,-0.48959,0.031016,0.015032,c
0.064719,0.25128,-0.79009,0.019348,0.097602,0.15646,-0.74815,0.038903,0.041944,b
0.024741,0.18509,-0.67595,0.010621,0.081161,0.095525,-0.60025,0.019509,0.0059615,d
0.065072,0.279,-0.67526,0.013496,0.09826,0.19932,-0.609,0.02509,0.027813,b
0.16387,0.41824,-0.54042,0.094038,0.31676,0.34422,-0.37868,0.12312,0.091921,d
0.042342,0.22588,-0.63398,0.017029,0.13459,0.18827,-0.46932,0.030988,0.018371,d
0.022924,0.15612,-0.58487,0.0087682,0.073424,0.12222,-0.53438,0.014262,0.012849,d
0.042478,0.22763,-0.52288,0.022894,0.16831,0.17143,-0.45658,0.042986,0.018818,c
0.055698,0.28391,-0.7286,0.067913,0.15907,0.14248,-0.63242,0.096995,0.012407,b
0.33844,0.66337,-0.5164,0.10638,0.44406,0.47877,-0.34472,0.2052,0.11493,d
0.10084,0.32812,-0.69651,0.020649,0.11293,0.26669,-0.53366,0.031068,0.056079,b
0.095374,0.35291,-0.50586,0.065325,0.32025,0.2474,-0.37461,0.10225,0.031022,d
0.093632,0.3509,-0.67845,0.13881,0.24968,0.18523,-0.53696,0.22403,0.038933,b
0.14299,0.43468,-0.56432,0.067513,0.26557,0.29529,-0.41429,0.080061,0.048264,d
0.013848,0.13781,-0.61694,0.0058268,0.059742,0.085209,-0.54546,0.011305,0.0037702,c
0.057382,0.25771,-0.55783,0.010447,0.10602,0.19934,-0.49952,0.023144,0.026758,d
0.056143,0.26262,-0.56979,0.021764,0.17499,0.18861,-0.44241,0.044484,0.024633,d
0.056864,0.26376,-0.58553,0.033949,0.19022,0.17303,-0.45189,0.053523,0.022766,c
0.1706,0.47395,-0.61267,0.072241,0.34096,0.32247,-0.4048,0.13569,0.059735,b
0.070185,0.27935,-0.56426,0.052746,0.24641,0.20992,-0.43536,0.073068,0.038287,d
0.026903,0.17603,-0.60193,0.0042131,0.060281,0.13619,-0.55258,0.01162,0.01282,d
0.049048,0.24729,-0.58012,0.04153,0.19022,0.17988,-0.46243,0.056144,0.018567,d
0.024693,0.1715,-0.63908,0.0066515,0.063014,0.13073,-0.55651,0.012103,0.011216,d
0.1572,0.42575,-0.66036,0.01275,0.18437,0.31062,-0.47778,0.057459,0.074612,d
0.30777,0.53747,-0.5322,0.14813,0.48606,0.44462,-0.32862,0.20224,0.21139,d
0.23669,0.44965,-0.47612,0.10353,0.45388,0.46226,-0.34549,0.20544,0.18525,d
0.29477,0.51428,-0.64839,0.030282,0.20392,0.54335,-0.44229,0.0673,0.21519,d
0.1559,0.43328,-0.59163,0.11889,0.36568,0.30341,-0.37887,0.1432,0.067264,d
0.036846,0.22258,-0.5887,0.030382,0.14996,0.13024,-0.47805,0.035721,0.011293,d
0.062629,0.24376,-0.58056,0.0052802,0.055604,0.21712,-0.59538,0.010598,0.042842,d
0.066087,0.28857,-0.80418,0.12462,0.077004,0.12328,-0.69408,0.244,0.024661,b
0.15783,0.42385,-0.61772,0.021594,0.16603,0.34564,-0.48471,0.045999,0.079308,d
0.13847,0.42544,-0.41808,0.15913,0.5459,0.2785,-0.29503,0.23933,0.046749,d
0.090512,0.33332,-0.52889,0.080217,0.3535,0.23524,-0.35379,0.12548,0.03745,d
0.16346,0.36484,-0.65937,0.027029,0.17752,0.38958,-0.46152,0.050686,0.13406,b
0.03808,0.20064,-0.65165,0.0062563,0.06489,0.17214,-0.58858,0.013358,0.022577,c
0.17475,0.44288,-0.55378,0.033909,0.21727,0.32825,-0.48337,0.064994,0.088227,d
0.31652,0.64571,-0.44955,0.11204,0.43041,0.3561,-0.36461,0.20797,0.099872,d
0.27238,0.56994,-0.69707,0.10879,0.34843,0.37664,-0.47797,0.1643,0.11779,b
0.051156,0.25998,-0.75131,0.016319,0.094569,0.14995,-0.59825,0.024485,0.017518,b
0.068544,0.28796,-0.60675,0.015699,0.10442,0.20791,-0.50192,0.022986,0.028373,c
0.12272,0.39799,-0.51993,0.061475,0.34005,0.29874,-0.36114,0.11622,0.041316,d
